"Date","Name","Type","Moving Time","Distance (km)","Elevation Gain (m)","Avg Moving Speed (kph)","Avg Pace (/km)","Calories","Best 20min Speed (kph)","Best 20min Pace (/km)","Running Stress Score","Running Stress Score / h","Avg HR (bpm)","HRSS","HRSS / h","Best 20min HR (bpm)","Cadence Avg Moving (rpm or spm)","Avg Watts (w)","Avg Watts / Kilograms (w/kg)","Best 20min Power (w)","Power Stress Score","Power Stress Score / h","Athlete Settings","Delete"
"2017-02-10T07:28:33-05:00","Morning Ride","Ride","01:00:20","20.9","419.2","21.3","02:49","889","20.2","02:57","-","-","-","-","-","-","-","152","2.17","184","-","0","Weight 70kg.",""
"2017-02-03T11:50:42-05:00","Morning Ride","Ride","01:23:22","29.9","545.8","22","02:43","1417","28.6","02:05","-","-","-","-","-","-","-","195","2.78","257","-","0","Weight 70kg.",""
"2017-02-09T07:40:14-05:00","Morning Run","Run","00:20:55","4.7","196.4","10.2","05:52","443","8.4","07:10","-","-","-","-","-","-","-","146","2.08","192","-","0","Weight 70kg.",""
"2017-02-06T07:28:57-05:00","Morning Run","Run","00:20:25","4.7","195.8","10.3","05:49","446","8.8","06:47","-","-","-","-","-","-","-","144","2.06","187","-","0","Weight 70kg.",""
"2017-02-04T11:26:12-05:00","Morning Run","Run","00:20:13","4.6","197.5","10.7","05:36","443","8.9","06:46","-","-","-","-","-","-","-","153","2.19","188","-","0","Weight 70kg.",""
"2017-02-01T18:03:41-05:00","Afternoon Run","Run","00:21:17","4.7","196.1","9.9","06:04","444","8.6","06:58","-","-","-","-","-","-","-","159","2.27","196","-","0","Weight 70kg.",""
"2017-06-30T11:30:00-04:00","Calisthenics","Workout","01:00:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-06-29T00:55:00-04:00","Calisthenics","Workout","00:55:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-06-19T00:55:00-04:00","Calisthenics","Workout","00:50:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-06-11T14:30:00-04:00","Calisthenics","Workout","01:00:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-06-05T23:50:00-04:00","Calisthenics","Workout","00:45:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-06-02T23:05:00-04:00","Calisthenics","Workout","01:00:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-06-27T11:07:23-04:00","Morning Ride","Ride","02:38:41","52.4","901.9","19.9","03:00","1269","25.1","02:23","-","-","-","-","-","-","-","115","1.65","174","-","0","Weight 70kg.",""
"2017-06-29T12:36:21-04:00","Morning Ride","Ride","01:53:40","36.4","670.7","19.3","03:06","882","27.4","02:11","-","-","-","-","-","-","-","105","1.5","149","-","0","Weight 70kg.",""
"2017-06-28T16:14:26-04:00","Afternoon Run","Run","00:32:02","4.9","89.9","9.1","06:34","439","9.7","06:12","-","-","-","-","-","-","-","185","2.65","187","-","0","Weight 70kg.",""
"2017-06-25T13:05:01-04:00","Lunch Ride","Ride","01:52:08","35.7","670.8","19.2","03:07","1318","28.1","02:08","-","-","-","-","-","-","-","167","2.39","209","-","0","Weight 70kg.",""
"2017-06-24T12:32:52-04:00","Morning Ride","Ride","01:52:12","35.8","664.6","19.2","03:07","1293","27.2","02:12","-","-","-","-","-","-","-","164","2.35","205","-","0","Weight 70kg.",""
"2017-06-26T19:17:53-04:00","Estrenando bici de ruta nueva","Ride","00:47:54","12.6","220.9","16.4","03:39","283","17.2","03:28","-","-","-","-","-","-","-","94","1.34","120","-","0","Weight 70kg.",""
"2017-06-23T11:16:02-04:00","Morning Ride","Ride","02:45:57","56","794","20.4","02:56","1974","25.1","02:23","-","-","-","-","-","-","-","170","2.42","226","-","0","Weight 70kg.",""
"2017-06-22T11:15:59-04:00","Morning Ride","Ride","02:11:21","42.4","672.7","19.4","03:05","1485","25.1","02:23","-","-","-","-","-","-","-","160","2.29","205","-","0","Weight 70kg.",""
"2017-06-20T11:44:58-04:00","Morning Ride","Ride","02:31:26","49","775.2","19.6","03:03","1790","27.5","02:11","-","-","-","-","-","-","-","183","2.62","222","-","0","Weight 70kg.",""
"2017-06-19T11:10:23-04:00","Morning Ride","Ride","02:16:10","47","750.2","20.8","02:52","1723","26","02:18","-","-","-","-","-","-","-","180","2.57","233","-","0","Weight 70kg.",""
"2017-06-21T12:54:22-04:00","Morning Ride","Ride","01:49:49","35.8","668.1","19.6","03:03","1298","26.3","02:17","-","-","-","-","-","-","-","165","2.35","220","-","0","Weight 70kg.",""
"2017-06-17T11:23:49-04:00","Morning Ride","Ride","02:28:10","45.1","722.1","18.3","03:16","1556","23","02:36","-","-","-","-","-","-","-","150","2.14","213","-","0","Weight 70kg.",""
"2017-06-10T12:03:50-04:00","Morning Ride","Ride","02:18:18","44.1","746.4","19.2","03:07","1589","25.2","02:23","-","-","-","-","-","-","-","165","2.36","215","-","0","Weight 70kg.",""
"2017-06-07T08:53:03-04:00","Morning Ride","Ride","01:31:20","30.3","481.2","20.1","02:59","1089","26","02:18","-","-","-","-","-","-","-","175","2.5","242","-","0","Weight 70kg.",""
"2017-06-03T10:45:08-04:00","Morning Ride","Ride","02:25:49","44.1","739.4","18.3","03:16","1582","23.5","02:33","-","-","-","-","-","-","-","159","2.27","203","-","0","Weight 70kg.",""
"2017-06-04T11:04:25-04:00","Morning Run","Run","01:11:15","10","169.2","8.5","07:04","874","9.1","06:36","-","-","-","-","-","-","-","162","2.32","185","-","0","Weight 70kg.",""
"2017-06-06T09:18:22-04:00","Morning Run","Run","00:42:48","6.3","82","8.8","06:50","544","9.2","06:30","-","-","-","-","-","-","-","163","2.33","180","-","0","Weight 70kg.",""
"2017-05-26T09:10:00-04:00","Calisthenics","Workout","01:00:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-29T22:55:00-04:00","Calisthenics","Workout","00:45:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-22T23:05:00-04:00","Calisthenics","Workout","00:45:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-19T23:00:00-04:00","Calisthenics","Workout","00:45:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-15T23:15:00-04:00","Calisthenics","Workout","00:45:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-12T22:10:00-04:00","Calisthenics","Workout","00:45:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-08T22:50:00-04:00","Calisthenics","Workout","00:45:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-05T23:00:00-04:00","Calisthenics","Workout","00:30:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-01T20:30:00-04:00","Calisthenics","Workout","00:30:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-05-31T08:09:28-04:00","Morning Ride","Ride","01:26:40","30.4","480.4","21.1","02:50","1090","25.7","02:20","-","-","-","-","-","-","-","187","2.68","229","-","0","Weight 70kg.",""
"2017-05-30T09:21:11-04:00","Morning Run","Run","00:43:09","6.3","230.3","8.8","06:48","588","9.2","06:32","-","-","-","-","-","-","-","189","2.69","205","-","0","Weight 70kg.",""
"2017-01-31T10:40:32-05:00","Morning Ride","Ride","02:28:55","44.4","804","17.4","03:26","1990","24.9","02:24","-","-","-","-","-","-","-","157","2.24","201","-","0","Weight 70kg.",""
"2017-01-30T14:43:48-05:00","Afternoon Ride","Ride","01:53:10","33.3","638.3","16.7","03:35","1588","26.6","02:15","-","-","-","-","-","-","-","150","2.14","211","-","0","Weight 70kg.",""
"2017-01-28T15:16:07-05:00","Afternoon Ride","Ride","01:26:49","30.2","562.3","18.1","03:19","1344","25.7","02:19","-","-","-","-","-","-","-","166","2.38","207","-","0","Weight 70kg.",""
"2017-01-29T17:02:18-05:00","Afternoon Run","Run","00:21:45","4.6","198.2","10.1","05:57","442","7.9","07:36","-","-","-","-","-","-","-","127","1.81","156","-","0","Weight 70kg.",""
"2017-01-27T17:52:49-05:00","Afternoon Run","Run","00:21:06","4.6","199.4","10.1","05:56","445","8.5","07:01","-","-","-","-","-","-","-","144","2.05","177","-","0","Weight 70kg.",""
"2017-07-05T23:40:00-04:00","Calisthenics","Workout","01:00:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-07-09T21:18:00-04:00","Calisthenics","Workout","01:00:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-07-16T21:25:00-04:00","Calisthenics","Workout","01:00:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-07-12T20:00:00-04:00","Calisthenics","Workout","01:00:00","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Weight 70kg.",""
"2017-07-17T11:45:40-04:00","Morning Ride","Ride","03:14:53","61.6","1104.6","18.9","03:10","1485","24.6","02:26","-","-","-","-","-","-","-","103","1.47","164","-","0","Weight 70kg.",""
"2017-07-13T12:19:00-04:00","Nuevos rostros","Ride","03:14:17","64.8","982.4","19.9","03:00","1463","27.6","02:10","-","-","-","-","-","-","-","110","1.57","186","-","0","Weight 70kg.",""
"2017-07-14T11:13:38-04:00","Morning Ride","Ride","03:10:10","66.7","999.6","21.1","02:50","1504","26.5","02:15","-","-","-","-","-","-","-","113","1.62","173","-","0","Weight 70kg.",""
"2017-07-15T12:16:31-04:00","Morning Ride","Ride","02:09:38","25","593.7","8.9","06:44","825","16.3","03:41","-","-","-","-","-","-","-","86","1.23","139","-","0","Weight 70kg.",""
"2017-07-16T12:48:15-04:00","Morning Run","Run","01:15:16","10.2","164.9","8.2","07:21","890","8.6","07:00","-","-","-","-","-","-","-","160","2.28","184","-","0","Weight 70kg.",""
"2017-07-11T12:30:44-04:00","Morning Ride","Ride","01:19:47","30","502","22.7","02:38","739","29.9","02:00","-","-","-","-","-","-","-","132","1.89","175","-","0","Weight 70kg.",""
"2017-07-08T11:33:55-04:00","Barbacoas","Ride","03:23:49","64.7","1572.7","18.9","03:10","1872","30.7","01:57","-","-","-","-","-","-","-","118","1.69","203","-","0","Weight 70kg.",""
"2017-07-12T12:19:08-04:00","Morning Run","Run","01:13:07","10.1","272","8.3","07:11","910","9.4","06:22","-","-","-","-","-","-","-","174","2.49","197","-","0","Weight 70kg.",""
"2017-07-06T12:18:16-04:00","Morning Ride","Ride","02:30:34","50.5","876.9","20.2","02:58","1202","27.1","02:12","-","-","-","-","-","-","-","110","1.57","168","-","0","Weight 70kg.",""
"2017-07-09T12:47:02-04:00","Morning Run","Run","01:13:32","10.2","167.1","8.4","07:10","892","9.1","06:34","-","-","-","-","-","-","-","160","2.29","181","-","0","Weight 70kg.",""
"2017-07-07T11:24:54-04:00","Morning Ride","Ride","02:34:59","52.2","884.6","20.4","02:56","1236","25.6","02:20","-","-","-","-","-","-","-","110","1.57","161","-","0","Weight 70kg.",""
"2017-07-03T09:45:09-04:00","Morning Ride","Ride","03:03:06","83","399.4","26.2","02:17","1470","30.2","01:59","-","-","-","-","-","-","-","122","1.75","148","-","0","Weight 70kg.",""
"2017-07-04T11:23:13-04:00","Morning Ride","Ride","02:36:56","52.3","877.6","20.1","02:59","1240","25.1","02:23","-","-","-","-","-","-","-","109","1.56","172","-","0","Weight 70kg.",""
"2017-07-05T12:07:28-04:00","Morning Run","Run","01:11:15","10.2","167.8","8.6","06:58","890","9.2","06:30","-","-","-","-","-","-","-","166","2.38","186","-","0","Weight 70kg.",""
"2017-07-01T11:40:27-04:00","Morning Ride","Ride","02:02:05","52.2","352.9","25.7","02:19","1044","32.2","01:51","-","-","-","-","-","-","-","131","1.88","189","-","0","Weight 70kg.",""
"2017-07-02T12:34:45-04:00","Morning Run","Run","01:06:51","10.5","51.8","9.2","06:29","905","10","05:59","-","-","-","-","-","-","-","171","2.44","186","-","0","Weight 70kg.",""
"2017-05-28T13:59:30-04:00","Lunch Run","Run","01:17:28","10.8","452","8.3","07:13","1034","8.8","06:48","-","-","-","-","-","-","-","179","2.55","208","-","0","Weight 70kg.",""
"2017-05-27T11:34:26-04:00","Morning Ride","Ride","02:10:59","47.5","871.8","21.6","02:46","1848","28.5","02:06","-","-","-","-","-","-","-","212","3.03","245","-","0","Weight 70kg.",""
"2017-05-24T08:56:11-04:00","Morning Ride","Ride","01:28:45","31","503.4","21","02:51","1173","26.7","02:14","-","-","-","-","-","-","-","199","2.84","242","-","0","Weight 70kg.",""
"2017-05-23T09:24:30-04:00","Morning Run","Run","00:44:08","6.5","266.6","8.8","06:49","623","9","06:41","-","-","-","-","-","-","-","195","2.79","208","-","0","Weight 70kg.",""
"2017-05-21T11:56:40-04:00","Morning Run","Run","01:19:41","10.7","451.5","8","07:29","1029","8.5","07:03","-","-","-","-","-","-","-","173","2.47","196","-","0","Weight 70kg.",""
"2017-05-20T10:43:57-04:00","Morning Ride","Ride","02:14:34","47.9","759.4","21.3","02:48","1863","29.4","02:02","-","-","-","-","-","-","-","207","2.96","242","-","0","Weight 70kg.",""
"2017-05-17T09:05:33-04:00","Morning Ride","Ride","01:27:31","30.9","504.3","21.2","02:49","1168","27.6","02:10","-","-","-","-","-","-","-","202","2.89","252","-","0","Weight 70kg.",""
"2017-05-16T09:21:47-04:00","Morning Run","Run","00:44:14","6.6","267.8","8.9","06:45","626","9.1","06:35","-","-","-","-","-","-","-","194","2.77","206","-","0","Weight 70kg.",""
"2017-05-14T11:59:55-04:00","Morning Ride","Ride","01:43:58","39.4","627.3","19.3","03:06","1242","23.9","02:30","-","-","-","-","-","-","-","198","2.83","244","-","0","Weight 70kg.",""
"2017-05-13T17:19:20-04:00","Afternoon Run","Run","01:17:57","10.8","451.4","8.3","07:14","1034","8.6","06:58","-","-","-","-","-","-","-","180","2.56","197","-","0","Weight 70kg.",""
"2017-05-10T08:57:00-04:00","Morning Ride","Ride","01:29:25","31","503","20.8","02:52","1160","26.2","02:17","-","-","-","-","-","-","-","194","2.77","237","-","0","Weight 70kg.",""
"2017-05-09T09:26:18-04:00","Morning Run","Run","00:45:30","6.5","266.8","8.6","06:58","624","8.6","06:56","-","-","-","-","-","-","-","187","2.67","199","-","0","Weight 70kg.",""
"2017-05-07T18:59:00-04:00","Afternoon Run","Run","00:45:11","6.5","265.7","8.6","06:57","623","8.7","06:53","-","-","-","-","-","-","-","190","2.71","206","-","0","Weight 70kg.",""
"2017-05-06T11:14:56-04:00","Morning Ride","Ride","02:20:24","47.8","762.1","20.4","02:56","1820","25.5","02:21","-","-","-","-","-","-","-","194","2.77","243","-","0","Weight 70kg.",""
"2017-05-04T09:22:08-04:00","Morning Run","Run","00:45:16","6.3","265.4","8.4","07:10","608","8.4","07:06","-","-","-","-","-","-","-","171","2.45","197","-","0","Weight 70kg.",""
"2017-05-03T08:57:29-04:00","Morning Ride","Ride","01:30:53","31","502.1","20.5","02:56","1162","25.5","02:21","-","-","-","-","-","-","-","191","2.73","222","-","0","Weight 70kg.",""
"2017-04-30T16:17:22-04:00","Afternoon Run","Run","00:46:04","6.5","267","8.5","07:03","625","8.6","06:58","-","-","-","-","-","-","-","183","2.61","201","-","0","Weight 70kg.",""
"2017-04-29T11:19:09-04:00","Morning Ride","Ride","02:29:05","45.4","739.1","18.2","03:17","1678","24.3","02:27","-","-","-","-","-","-","-","169","2.42","212","-","0","Weight 70kg.",""
"2017-04-26T09:01:17-04:00","Morning Ride","Ride","01:26:30","31.1","502.7","21.6","02:46","1183","26.5","02:15","-","-","-","-","-","-","-","204","2.92","233","-","0","Weight 70kg.",""
"2017-04-25T09:41:16-04:00","Morning Run","Run","00:42:49","6.5","266.4","9.1","06:35","624","9.2","06:31","-","-","-","-","-","-","-","203","2.9","213","-","0","Weight 70kg.",""
